"name","address","city","state","zip_code","latitude","longitude","rating","review_count","is_open","categories"
"Hershel's East Side Deli","51 N 12th St","Philadelphia","PA","19107",39.953284,-75.159403,4.5,718,1,"Restaurants, Delis, Sandwiches, Salad"
"El nica","211 S Christopher Columbus Blvd","Philadelphia","PA","19106",39.9459451841,-75.1404828755,5,5,1,"Food, Food Trucks"
"Moshulu","401 S Columbus Blvd","Philadelphia","PA","19106",39.942335482,-75.1413081,3.5,874,1,"American (Traditional), Seafood, Nightlife, Event Planning & Services, Cocktail Bars, Wine Bars, Restaurants, Venues & Event Spaces, American (New), Bars"
"Maple Japanese Ramen","2102 Chestnut St","Philadelphia","PA","19103",39.9521517,-75.1757544,4.5,94,1,"Ramen, Restaurants, Japanese"
"Abyssinia","229 S 45th St","Philadelphia","PA","19104",39.9541658,-75.2116004,3.5,307,1,"Restaurants, Bars, Nightlife, Ethiopian"
"Jake's & Cooper's Wine Bar & Wine Shop","4365 Main St","Philadelphia","PA","19127",40.025925,-75.2241818,3.5,306,1,"Restaurants, Cocktail Bars, Wine Bars, American (New), Pizza, Tapas Bars, Beer, Wine & Spirits, Nightlife, Food, Bars"
"Cafe Pendawa Lima","1529 Morris St","Philadelphia","PA","19145",39.9297594,-75.171399,4.5,40,1,"Specialty Food, Grocery, Indonesian, Restaurants, Ethnic Food, Food"
"Musette","2441 Aspen St","Philadelphia","PA","19130",39.9690246,-75.1781931,4.5,9,1,"Coffee & Tea, Restaurants, Sandwiches, Bakeries, Cafes, Food"
"Amuse","1421 Arch St","Philadelphia","PA","19102",39.9548246,-75.1640644,3.5,154,1,"Food, Nightlife, French, Restaurants, Bars"
"La Reserve Center City Bed and Breakfast","1804 Pine St","Philadelphia","PA","19103",39.9461637,-75.1718381,4,36,1,"Bed & Breakfast, Hotels & Travel"
"Siu Kee Duck House","111 N 10th St","Philadelphia","PA","19107",39.9537673,-75.1561518,4,100,1,"Chinese, Restaurants, Barbeque"
"Chestnut Hill Sushi","8605 Germantown Ave","Philadelphia","PA","19118",40.0768634,-75.2074063,4,8,1,"Restaurants, Japanese"
"Mad Greek Restaurant and Pizza","3517 Lancaster Ave","Philadelphia","PA","19104",39.9583744,-75.1929368,3.5,55,1,"Pizza, Greek, Beer, Wine & Spirits, Restaurants, Food"
"Devil's Den","1148 S 11th St","Philadelphia","PA","19147",39.9358085,-75.1620574,3.5,455,1,"Nightlife, Bars, American (Traditional), Pubs, Breakfast & Brunch, Restaurants, Beer Bar"
"Manayunk StrEAT Festival","116 Cotton St","Philadelphia","PA","19127",40.0259392373,-75.2220901474,4,5,1,"Food Trucks, Festivals, Food, Arts & Entertainment"
"Callahan's Grille","2615 South St","Philadelphia","PA","19146",39.9460707,-75.1837898,4,35,1,"Bars, Pubs, Restaurants, American (Traditional), Nightlife"
"Owl Breakfast & Lunch","1424 Cecil B Moore Ave","Philadelphia","PA","19121",39.9788260422,-75.1589941978,4,58,1,"Restaurants, Breakfast & Brunch"
"United By Blue","3421 Walnut St","Philadelphia","PA","19104",39.953122,-75.193198,4,102,1,"Shopping, Food, Coffee & Tea, Restaurants, Breakfast & Brunch, Fashion, Men's Clothing"
"Goldie","2101 Pennsylvania Ave","Philadelphia","PA","19130",39.9629294116,-75.1739865249,4,53,1,"Salad, Fast Food, Restaurants, Vegan"
"New Phnom Penh","2301 S 7th St","Philadelphia","PA","19148",39.9202992,-75.1586394,4,59,1,"Cambodian, Chinese, Restaurants, Vietnamese"
"Red Poke Express","135 South St","Philadelphia","PA","19147",39.9412251903,-75.1454926754,4.5,127,1,"Salad, Sushi Bars, Fast Food, Hawaiian, Seafood, Restaurants, Food, Poke"
"Nom Nom Ramen","20 S 18th St","Philadelphia","PA","19103",39.9524929,-75.1702943,4,531,1,"Restaurants, Japanese, Ramen"
"Winkel","1119 Locust St","Philadelphia","PA","19107",39.947791,-75.1603392,4.5,246,1,"Breakfast & Brunch, Food, Sandwiches, Salad, Coffee & Tea, Restaurants, Modern European, Cafes"
"Francoluigi's Pizzeria & Italian Restaurant","1549 S 13th St","Philadelphia","PA","19147",39.9302667,-75.1659499,4,303,1,"Italian, Restaurants, Pizza"
"E-Z Brunch","1540 Pratt St","Philadelphia","PA","19124",40.0226489,-75.0789309,4,11,1,"Restaurants, Breakfast & Brunch"
"Circles Contemporary Thai","812 N 2nd St","Philadelphia","PA","19123",39.9633982,-75.1411529,3.5,394,1,"Food, Ethnic Food, Restaurants, Thai, Asian Fusion, Specialty Food, Vegetarian"
"Biryani Bowl","391 Lyceum Ave","Philadelphia","PA","19128",40.0306018,-75.2176177,3.5,28,1,"Seafood, Indian, Restaurants"
"La Viola","253 S 16th St, Apt 1","Philadelphia","PA","19102",39.947783,-75.1677739,3.5,524,1,"Restaurants, Italian"
"The Basement Board Game Cafe","6109 Ridge Ave","Philadelphia","PA","19128",40.0338955,-75.2154464,5,8,1,"Cafes, Restaurants, Hobby Shops, Shopping"
"Marathon On the Square","1839 Spruce St","Philadelphia","PA","19103",39.9481101,-75.1726188,3.5,265,1,"Sandwiches, Restaurants, Breakfast & Brunch, Barbeque, American (New)"
"Melograno","2012 Sansom St","Philadelphia","PA","19103",39.9512428,-75.1741148,3.5,451,1,"Italian, Restaurants"
"Le Pain Quotidien","801 Walnut St","Philadelphia","PA","19107",39.948249279,-75.1543794572,3.5,239,1,"Belgian, Coffee & Tea, Bakeries, Food, Breakfast & Brunch, Restaurants"
"Tokyo Sushi","8229 Germantown Ave","Philadelphia","PA","19118",40.0742256969,-75.2026529059,4.5,6,1,"Sushi Bars, Japanese, Restaurants"
"La Famiglia Pizza & Grill","6832 Bustleton Ave","Philadelphia","PA","19149",40.041444,-75.065017,3.5,10,1,"Restaurants, Pizza"
"S and J Seafood","713 S 52nd St","Philadelphia","PA","19143",39.9485085,-75.227008,3.5,8,1,"Food, Seafood Markets, Grocery, Specialty Food, Local Flavor"
"Jose Pistola's","263 S 15th St","Philadelphia","PA","19102",39.9476637,-75.166164,3.5,488,1,"Nightlife, Restaurants, Bars, Mexican, Tex-Mex"
"Grill Master Deli","263 S 17th St","Philadelphia","PA","19103",39.9478904,-75.1694269,4,43,1,"Delis, Restaurants, Salad, Sandwiches"
"Healing Hands Therapy","1604 South St","Philadelphia","PA","19146",39.943961,-75.1690321,4.5,21,1,"Health & Medical, Tui Na, Traditional Chinese Medicine, Active Life, Qi Gong, Day Spas, Massage Therapy, Beauty & Spas, Reflexology, Fitness & Instruction, Massage"
"Philly Style Bagels","218 Arch St","Philadelphia","PA","19106",39.9516402,-75.1442998,3.5,12,1,"Food, Bagels"
"Elixr Coffee Roasters","207 S Sydenham St","Philadelphia","PA","19102",39.9493333403,-75.1667326512,4.5,810,1,"Cafes, Food, Coffee & Tea, Bakeries, Coffee Roasteries, Restaurants"
"Tria Cafe Rittenhouse","123 S 18th St","Philadelphia","PA","19103",39.9509483,-75.1704197,4.5,880,1,"French, Spanish, Tapas Bars, Cafes, Restaurants, Wine Bars, Modern European, Bars, Nightlife, Italian, Comedy Clubs, Greek, American (New)"
"Aurora Grace","517 S 5th St","Philadelphia","PA","19147",39.9422472,-75.1504679,4.5,60,1,"Macarons, Bakeries, Chocolatiers & Shops, Food, Specialty Food, Desserts"
"Rebel Taco","111 S Independence Mall E","Philadelphia","PA","19106",39.9497563,-75.1480623,4,37,1,"Tacos, Mexican, Restaurants"
"Shish-Kabob Palace","1683 Grant Ave","Philadelphia","PA","19115",40.086533,-75.039017,3.5,93,1,"Uzbek, Restaurants, Middle Eastern, Russian"
"Tk Homestyle cooking","2927 Kensington Ave","Philadelphia","PA","19134",39.9930909,-75.1192257,4,7,1,"Chicken Wings, Restaurants, Breakfast & Brunch, Soul Food, Food, Seafood, Desserts, American (Traditional)"
"A Quality Cafe","Walnut St","Philadelphia","PA","19143",39.9554597906,-75.2115872763,4.5,23,1,"Food Trucks, Restaurants, Food, Halal, Falafel, Mediterranean"
"Capital One Café","135 S 17th St, Ste A","Philadelphia","PA","19103",39.9500535,-75.1689142564,4,178,1,"Food, Coffee & Tea, Financial Advising, Banks & Credit Unions, Internet Cafes, Financial Services, Restaurants, Cafes"
"Denise's Delicacies","2916 N 22nd St","Philadelphia","PA","19132",39.999151499999996,-75.1669759,4,79,1,"Desserts, Food, Bakeries, Restaurants"
"Subway","910 Chestnut St","Philadelphia","PA","19107",39.9497994757,-75.1562181011,3.5,7,1,"Restaurants, Fast Food, Sandwiches"
"Colney Delicatessen","2047 Chestnut St","Philadelphia","PA","19103",39.9525262,-75.1751723,3.5,18,1,"Restaurants, Delis"
"Red Brick Craft Distillery","2628 Martha St","Philadelphia","PA","19125",39.9846878,-75.1224542,4.5,18,1,"Food, Cocktail Bars, Bars, Nightlife, Beer, Wine & Spirits, Distilleries, Breweries"
"Mediterranean 2000","8026 Bustleton Ave","Philadelphia","PA","19152",40.06109,-75.0522165,4,31,1,"Restaurants, Portuguese, Iberian, Mediterranean"
"Blackbird Pizzeria","614 N 2nd St","Philadelphia","PA","19123",39.9614370059,-75.141503,4,248,1,"Restaurants, Desserts, Kosher, Pizza, Salad, Food, Vegan, Chicken Wings"
"Dutch Country Farmers'market","2031 Cottman Ave","Philadelphia","PA","19149",40.0506537,-75.0646281,4,29,1,"Food, Specialty Food, Farmers Market, Fruits & Veggies"
"2nd Street Brew House","1700 S 2nd St","Philadelphia","PA","19148",39.926632,-75.1493732,4,72,1,"Pubs, Beer, Wine & Spirits, Food, Nightlife, Bars, Restaurants, Beer Bar, American (Traditional), Sports Bars"
"Maggie's Waterfront Cafe","9242 N Delaware Ave","Philadelphia","PA","19114",40.0434234376,-74.9895148466,3.5,221,1,"Nightlife, Cafes, American (Traditional), Event Planning & Services, Bars, Restaurants, Venues & Event Spaces, Salad"
"Frank's Pizza","3600 Fisk Ave","Philadelphia","PA","19129",40.0131443,-75.1942878,4,109,1,"Pizza, Italian, Sandwiches, Restaurants"
"Smoothie King","1625 Chestnut St","Philadelphia","PA","19103",39.95188,-75.16772,3.5,29,1,"Shopping, Health Markets, Specialty Food, Vitamins & Supplements, Food, Juice Bars & Smoothies"
"Blue Jay Restaurant","2900 W Girard Ave","Philadelphia","PA","19130",39.9744175,-75.1837135,3.5,11,1,"Diners, Restaurants"
"California Tortilla","10000 Roosevelt Blvd","Philadelphia","PA","19116",40.0953268,-75.0155463,3.5,80,1,"Vegetarian, Restaurants, Mexican, Tex-Mex"
"The Green Line Cafe","4239 Baltimore Ave","Philadelphia","PA","19104",39.9497994,-75.2090789,3.5,197,1,"Restaurants, Sandwiches, Coffee & Tea, Cafes, Food"
"Pennsport Beer Boutique","242 Wharton St","Philadelphia","PA","19147",39.9317282604,-75.149591,4,38,1,"Bars, Nightlife, Beer Bar"
"Circles Contemporary Asian","1516 Tasker St","Philadelphia","PA","19145",39.9306471,-75.1707286,3.5,377,1,"Vegetarian, Asian Fusion, Thai, Restaurants"
"Café Lutecia","2301 Lombard St","Philadelphia","PA","19146",39.9465958,-75.1796066,4,199,1,"Restaurants, Breakfast & Brunch, French"
"Hadramout","136 S 45th St","Philadelphia","PA","19104",39.9557192,-75.2117204,4.5,90,1,"Restaurants, Arabic, Halal, Middle Eastern"
"Big Ass Slices","218 Market St","Philadelphia","PA","19106",39.9497522,-75.1444806,3.5,240,1,"Restaurants, American (Traditional), Pizza"
"Lang's Fruit & Produce","2101 S 16th St","Philadelphia","PA","19145",39.9246494,-75.1728012,4.5,13,1,"Fruits & Veggies, Specialty Food, Food"
"Reanimator Coffee","3118 Richmond St","Philadelphia","PA","19134",39.982199,-75.103423,4,5,1,"Coffee & Tea, Food"
"Wishbone","210 S 13th St","Philadelphia","PA","19107",39.9484184,-75.1623776,3.5,191,1,"Restaurants, Nightlife, Bars, Chicken Shop, American (New), Fast Food, Cocktail Bars, Comfort Food, Chicken Wings, Sandwiches, Burgers"
"Fu Hai Restaurant","2842 Saint Vincent St, Unit B2","Philadelphia","PA","19149",40.0416703384,-75.0545130964,3.5,8,1,"Dim Sum, Fuzhou, Restaurants, Chinese"
"Shanghai Gourmet Chinese Restaurant","51 N 12th St, Ste 58","Philadelphia","PA","19107",39.953432,-75.159193,3.5,42,1,"Chinese, Restaurants"
"Lorenzo's Cafe Espresso Ristorante Italiano","4741 Princeton Ave","Philadelphia","PA","19135",40.0273628392,-75.0379283354,4.5,58,1,"Food, Italian, Breakfast & Brunch, Cafes, Coffee & Tea, Salad, Desserts, Restaurants, Sandwiches"
"Peace A Pie","1429 Marlborough St","Philadelphia","PA","19125",39.9733597,-75.1336174,4,9,1,"Salad, Pizza, Desserts, Restaurants, Food"
"Hook & Reel Cajun Seafood & Bar","9763 Roosevelt Blvd","Philadelphia","PA","19114",40.0852593,-75.0232518,3.5,100,1,"Restaurants, Seafood, Cajun/Creole"
"Taco & Ramen","615 South St","Philadelphia","PA","19147",39.9422431,-75.1529191,5,26,1,"Mexican, Vegan, Restaurants, Juice Bars & Smoothies, Food, Japanese"
"Al's Corner Deli and Catering Services","7940 Torresdale Ave","Philadelphia","PA","19136",40.0352699,-75.0255875,4,78,1,"Food, Event Planning & Services, Caterers, Delis, Restaurants"
"Heung Fa Chun Sweet House","112 N 10th St","Philadelphia","PA","19107",39.9540118,-75.1562827,4.5,237,1,"Chinese, Restaurants, Food, Desserts"
"Blue Cross RiverRink Winterfest","101 S Columbus Blvd","Philadelphia","PA","19106",39.9482667972,-75.1399237486,4,67,1,"Nightlife, Skating Rinks, Restaurants, Hotels & Travel, Event Planning & Services, Bars, Comfort Food, Active Life, Hotels"
"Ruba Club","416 Green St","Philadelphia","PA","19123",39.9618711759,-75.1459391268,4,34,1,"Cultural Center, Arts & Entertainment, Nightlife, Event Planning & Services, Venues & Event Spaces, Bars, Speakeasies"
"Social House","2100 South St","Philadelphia","PA","19146",39.9450147098,-75.1771122734,3.5,12,1,"Venues & Event Spaces, Food, Event Planning & Services, Restaurants, Coffee & Tea, Breakfast & Brunch, American (New)"
"Linda's Cart","4400 Woodland Ave","Philadelphia","PA","19143",39.953041999999996,-75.217928,5,16,1,"Food, Restaurants, Food Stands"
"Olympia Ii Pizza & Restaurant","616 South St","Philadelphia","PA","19147",39.9419087,-75.1528393,3.5,38,1,"Restaurants, Pizza"
"The Victoria Freehouse","10 S Front St","Philadelphia","PA","19106",39.9491057409,-75.1424021098,4,220,1,"Bars, Nightlife, British, Pubs, Breakfast & Brunch, Restaurants"
"GNC","1100 S Delaware Ave","Philadelphia","PA","19147",39.9320271,-75.144647,4,12,1,"Vitamins & Supplements, Shopping, Specialty Food, Food, Health Markets"
"Amma's South Indian Cuisine","1518 Chestnut St","Philadelphia","PA","19102",39.950914,-75.1664173,4,301,1,"Restaurants, Indian"
"Her Daughters Cafe","2533 E Clearfield St","Philadelphia","PA","19134",39.9850721564,-75.106799081,4.5,22,1,"Restaurants, Food, Breakfast & Brunch, Coffee & Tea, Desserts"
"Saxbys Temple Fox","1810 N 13th St","Philadelphia","PA","19122",39.980719982,-75.155526051,4,6,1,"Food, Coffee & Tea"
"NYPD Pizza","140 S 11th St","Philadelphia","PA","19102",39.9489444,-75.1590443,3.5,198,1,"Pizza, Restaurants"
"Tbaar Philadelphia","2842 Saint Vincent St, Ste A4","Philadelphia","PA","19149",40.041618,-75.055023,4,43,1,"Bubble Tea, Food, Coffee & Tea, Juice Bars & Smoothies"
"Go Popcorn","112 S 12th St","Philadelphia","PA","19147",39.9498431,-75.1604041,4,106,1,"Food, Specialty Food, Desserts, Popcorn Shops"
"Ahi Sushi","9999 Bustleton Ave","Philadelphia","PA","19115",40.1024605,-75.0287641,4,122,1,"Japanese, Sushi Bars, Restaurants"
"Hook & Reel Cajun Seafood & Bar","1534 Franklin Mills Cir","Philadelphia","PA","19154",40.087259,-74.961747,3.5,20,1,"Seafood, Restaurants, Cajun/Creole"
"Tico's Tacos Tex Mex","1627 South St","Philadelphia","PA","19146",39.9443093,-75.1697575,4,66,1,"Mexican, Tex-Mex, Restaurants"
"NetCost Market","11701 Bustleton Ave","Philadelphia","PA","19116",40.1189414,-75.0167746,4,63,1,"Fruits & Veggies, Specialty Food, Russian, Delis, Restaurants, Grocery, Food, Cheese Shops"
"K Pot South Philly","330 W Oregon Ave","Philadelphia","PA","19148",39.9139657135,-75.157051912,4,71,1,"Hot Pot, Barbeque, Restaurants, Korean"
"Gordon Stein -I Love Philly Homes Team - Compass","1624 Locust St, Floor 5","Philadelphia","PA","19103",39.9486110317,-75.1689969905,5,5,1,"Real Estate, Restaurants, Real Estate Agents, Home Services, Cheesesteaks, Property Management"
"Taco Bell","3619 Aramingo Avenue","Philadelphia","PA","19134",39.993535,-75.096423,3.5,19,1,"Restaurants, Mexican, Tacos, Tex-Mex, Breakfast & Brunch, Fast Food"
"Glick’s Rib Shack","51 N 12th St","Philadelphia","PA","19107",39.9531593,-75.1590984,4.5,73,1,"Barbeque, Food Stands, Farmers Market, Restaurants, Food"
"Federal Donuts","1 Citizens Bank Way","Philadelphia","PA","19148",39.904862,-75.168485,4,25,1,"Donuts, Food"
"Andorra Ping Pong","8500 Henry Ave","Philadelphia","PA","19128",40.062785,-75.237447,4,121,1,"Chinese, Restaurants, Szechuan, Seafood"
"The Piazza","1001 N 2nd St","Philadelphia","PA","19123",39.9665611,-75.1399899,3.5,126,1,"Shopping, Arts & Entertainment, Real Estate, Home Services, Restaurants, Art Galleries, Event Planning & Services, Local Flavor, Venues & Event Spaces, Apartments"
"Down North Pizza","2804 W Lehigh Ave","Philadelphia","PA","19132",39.9967403,-75.1772234,4.5,55,1,"Chicken Wings, Pizza, Restaurants, Pop-Up Restaurants"
"Nuts To You","10861 Bustleton Ave","Philadelphia","PA","19116",40.110542,-75.023944,4.5,12,1,"Honey, Specialty Food, Chocolatiers & Shops, Candy Stores, Bakeries, Food"
"Chipotle Mexican Grill","1625 Chestnut St, Ste F6","Philadelphia","PA","19103",39.9515705,-75.1680038,3.5,24,1,"Restaurants, Mexican, Fast Food"
"NAM Vietnamese Kitchen","3816 Chestnut St, Space 2","Philadelphia","PA","19104",39.9551256,-75.1998158,3.5,35,1,"Restaurants, Vietnamese"
"La Parada 2","1543 E Luzerne St","Philadelphia","PA","19124",40.007197,-75.09732,3.5,9,1,"Caribbean, Spanish, Restaurants, Dominican, Breakfast & Brunch, Latin American"
"Scoop Deville","1109 Walnut St","Philadelphia","PA","19107",39.949043,-75.1596214995,4,520,1,"Ice Cream & Frozen Yogurt, Custom Cakes, Food, Cupcakes, Desserts, Specialty Food, Chocolatiers & Shops"
"Jiggy Coffee","1000 Pine St","Philadelphia","PA","19107",39.9445919,-75.1583573,5,26,1,"Bagels, Food, Bakeries, Desserts, Coffee & Tea, Patisserie/Cake Shop"
"Scanlon's Saloon","4201 Manayunk Ave","Philadelphia","PA","19128",40.0263844,-75.2154182,3.5,14,1,"Chicken Wings, Event Planning & Services, Venues & Event Spaces, Bars, Pubs, Local Flavor, Restaurants, Sports Bars, American (Traditional), Nightlife, Comfort Food"
"Que Chula Es Puebla","1356 N 2nd St","Philadelphia","PA","19122",39.972369,-75.1391965,4,256,1,"Restaurants, Mexican"
"The Creperie","1291 W Norris St","Philadelphia","PA","19122",39.9829159318,-75.1543985905,4.5,111,1,"Creperies, Food, Specialty Food, Food Stands, Restaurants, Food Trucks"
"Osteria","640 N Broad St","Philadelphia","PA","19130",39.965015,-75.161076,4,877,1,"Nightlife, Restaurants, Italian, Bars, Wine Bars"
"Strangelove's","216 S 11th St","Philadelphia","PA","19107",39.948089,-75.1592111423,4,443,1,"Nightlife, Event Planning & Services, Local Flavor, Bars, American (Traditional), Restaurants, Unofficial Yelp Events"
"Espresso Cafe & Sushi Bar","7814 Castor Ave","Philadelphia","PA","19152",40.0585655,-75.059408,3.5,18,1,"Japanese, Sushi Bars, Restaurants, Kosher"
"Passage Restaurant","10783 Bustleton Ave","Philadelphia","PA","19116",40.1093432,-75.024766,4,21,1,"Restaurants, German, French, Modern European, Beer, Wine & Spirits, Ukrainian, Food"
"Panda Express","942 Market Street","Philadelphia","PA","19107",39.9515864405,-75.1565859872,3.5,35,1,"Food, Chinese, Fast Food, Restaurants"
"Pub Webb","1527 Cecil B Moore Ave","Philadelphia","PA","19121",39.9791353607,-75.160534073,4,60,1,"Beer, Wine & Spirits, Food, Nightlife, Restaurants, Music Venues, Sports Bars, Bars, Arts & Entertainment, American (New)"
"Pete's Clown House","3878 Frankford Ave","Philadelphia","PA","19124",40.0037398,-75.0946608,4,76,1,"Restaurants, Breakfast & Brunch"
"ERA","2743 Poplar St","Philadelphia","PA","19130",39.9731622,-75.1820117,4,182,1,"Restaurants, Ethiopian, Dive Bars, Nightlife, Bars"
